Date,Open,High,Low,Close,Adj Close,Volume
12/1/2016,20.25,20.52,19,19.15,16.371628,1191200
12/2/2016,19.190001,19.5,18.280001,18.450001,15.773189,299400
12/5/2016,18.450001,18.67,14.5,15.4,13.165692,917000
12/6/2016,15.94,16.954,15.45,16.65,14.234337,346200
12/7/2016,17.610001,17.610001,16.65,16.889999,14.439517,244500
12/8/2016,16.889999,17.299999,16.683001,17.200001,14.704542,109700
12/9/2016,17.5,17.5,16.858999,16.950001,14.490811,72700
12/12/2016,17.200001,17.313999,16.75,16.82,14.379675,71000
12/13/2016,17,17,16.705999,16.75,14.319827,37800
12/14/2016,17,17,16.34,16.4,14.020609,77900
12/15/2016,16.27,17,16.030001,16.870001,14.422422,126900
12/16/2016,16.9,17.051001,16.200001,16.469999,14.080451,129300
12/19/2016,16.65,16.9,16.5,16.73,14.302732,110500
12/20/2016,16.91,17.77,16.809999,17.67,15.10635,73600
12/21/2016,17.77,18.1,17.261999,18.059999,15.439763,103300
12/22/2016,18.200001,18.5,18.01,18.129999,15.499614,42500
12/23/2016,18.360001,18.851999,18.280001,18.549999,15.858674,40400
12/27/2016,18.83,19.110001,18.5,18.549999,15.858674,39600
12/28/2016,18.85,19.110001,18.559999,18.674,15.964683,93400
12/29/2016,19,19.000999,17.315001,17.9,15.30298,77700
12/30/2016,17.76,18.5,17.58,18.190001,15.550906,34800
1/3/2017,18.610001,19.190001,18.559999,18.700001,15.986915,61100
1/4/2017,18.98,18.98,18.75,18.83,16.098051,27100
1/5/2017,18.99,19.82,18.940001,19.709999,16.85038,54000
1/6/2017,19.92,19.940001,19,19.25,16.457115,155500
1/9/2017,19.33,19.33,18.83,19.120001,16.34598,18300
1/10/2017,19.25,19.25,18.1,18.73,16.012562,60600
1/11/2017,18.77,18.908001,18,18.389999,15.721892,76200
1/12/2017,18.690001,18.690001,18.058001,18.15,15.516707,28000
1/13/2017,18.6,18.833,18.4,18.559999,15.867219,90300
1/17/2017,18.799999,18.99,18.712,18.950001,16.200645,27800
1/18/2017,19,19.1,18.65,18.679001,15.968957,29200
1/19/2017,18.549999,19.27,18.549999,19.059999,16.29468,30800
1/20/2017,19.35,19.379999,18.65,18.861,16.124552,28500
1/23/2017,19.17,19.17,18.700001,18.809999,16.080952,15800
1/24/2017,18.959999,19.108999,18.580999,18.700001,15.986915,19500
1/25/2017,18.809999,18.99,18.768,18.99,16.23484,26400
1/26/2017,18.99,19,18.726999,18.75,16.029661,21300
1/27/2017,18.9,19.049999,18.75,18.763,16.040771,15100
1/30/2017,18.889999,18.889999,18.754,18.802,16.074116,15100
1/31/2017,18.799999,18.857,18.5,18.587999,15.891159,18100
2/1/2017,18.690001,18.768,18.200001,18.200001,15.559452,19500
2/2/2017,18.17,18.379999,17.75,17.9,15.30298,27900
2/3/2017,18.110001,18.23,17.950001,18.139999,15.508159,13400
2/6/2017,18.15,18.18,17.950001,17.969999,15.362823,16900
2/7/2017,17.91,18.073,17.9,17.93,15.328631,11500
2/8/2017,17.91,18.08,17.868,18.027,15.411555,35600
2/9/2017,17.9,18.108,17.784,18.02,15.405571,30500
2/10/2017,18.049999,18.049999,17.792999,18.049999,15.431215,28100
2/13/2017,18.15,18.15,17.841,17.950001,15.345729,9600
2/14/2017,17.9,17.9,17.5,17.780001,15.200392,21500
2/15/2017,18,18.138,17.780001,17.950001,15.345729,11100
2/16/2017,17.9,17.950001,17.559999,17.599001,15.045654,4000
2/17/2017,17.76,17.868999,17.549999,17.75,15.174745,15000
2/21/2017,17.91,17.922001,17.655001,17.809999,15.226038,13900
2/22/2017,17.9,18.059999,17.68,18,15.38847,17900
2/23/2017,18.15,18.24,17.809999,18.049999,15.431215,9900
2/24/2017,17.83,17.936001,16,17.1,14.61905,71200
2/27/2017,16.959999,17.16,16.5,16.889999,14.439517,16900
2/28/2017,16.809999,16.882,16.4,16.51,14.114648,40500
3/1/2017,16.290001,16.58,16.235001,16.33,13.960763,23400
3/2/2017,16.4,16.6,16.197001,16.450001,14.063354,30600
3/3/2017,16.459999,16.650999,16.25,16.25,13.892369,12400
3/6/2017,16.52,16.74,16.15,16.280001,13.918018,26000
3/7/2017,16.379999,16.379999,15.65,15.9,13.593151,26700
3/8/2017,15.9,15.9,15.54,15.6,13.336677,34100
3/9/2017,15.55,15.75,15.51,15.549,13.293075,19200
3/10/2017,15.5,15.663,15.45,15.499,13.25033,17300
3/13/2017,15.45,16,15.45,15.69,13.41362,26600
3/14/2017,15.88,15.92,15.55,15.86,13.558952,28400
3/15/2017,16.09,17.42,15.945,16.93,14.473715,45900
3/16/2017,16.950001,17.5,16.93,16.950001,14.490811,20600
3/17/2017,16.809999,17.200001,16.799999,17.040001,14.567755,156700
3/20/2017,17.34,17.6,17.01,17.5,14.961015,19700
3/21/2017,17.459999,17.530001,16.775,17,14.533557,19000
3/22/2017,16.870001,17.469999,16.540001,17.34,14.824227,20700
3/23/2017,17.559999,17.559999,16.5,16.5,14.106099,12900
3/24/2017,16.48,16.610001,16.245001,16.35,13.977863,48900
3/27/2017,16.190001,17.049999,16.190001,16.6,14.191591,44600
3/28/2017,16.73,16.85,16.586,16.65,14.234337,11800
3/29/2017,16.690001,17.27,16.690001,17.139999,14.653245,81700
3/30/2017,17.389999,17.473,17,17.15,14.661795,44100
3/31/2017,17.27,17.41,16.91,17.059999,14.584854,20800
4/3/2017,17.41,17.41,17.190001,17.379999,14.858428,25300
4/4/2017,17.5,18.5,17.450001,17.6,15.046507,121200
4/5/2017,17.889999,18.48,17.6,17.700001,15.131999,63600
4/6/2017,17.950001,18.15,17.870001,18.01,15.39702,18600
4/7/2017,18,18.25,17.99,18,15.38847,19900
4/10/2017,18.139999,18.25,17.99,18.1,15.473964,58500
4/11/2017,18.24,18.379999,18,18.129999,15.499614,63200
4/12/2017,18.15,18.4,18.15,18.15,15.516707,9900
4/13/2017,18.27,18.370001,18.15,18.25,15.6022,10000
4/17/2017,18.1,18.4,17.99,18.4,15.730438,82600
4/18/2017,18.540001,18.75,17.99,18.09,15.465411,69400
4/19/2017,18.25,18.360001,17.530001,18.25,15.6022,108600
4/20/2017,18.42,18.889999,18.01,18.01,15.39702,58200
4/21/2017,18.15,18.52,18.040001,18.440001,15.764632,113800
4/24/2017,18.74,18.950001,17.200001,17.540001,14.995214,115000
4/25/2017,17.540001,18.09,17.326,17.92,15.320082,76800
4/26/2017,17.82,18.299999,17.517,17.66,15.0978,39700
4/27/2017,17.832001,17.971001,17.610001,17.83,15.243139,22700
4/28/2017,17.959999,18,17.5,18,15.38847,25700
5/1/2017,18,18,17.610001,17.68,15.1149,5100
5/2/2017,17.68,17.68,17.35,17.389999,14.866974,15500
5/3/2017,17.299999,17.299999,16.860001,16.91,14.456617,21600
5/4/2017,16.99,17.212,16.799999,17.15,14.661795,63000
5/5/2017,17.15,17.999001,16.860001,16.860001,14.413869,90800
5/8/2017,17.370001,17.68,17,17.200001,14.704542,44300
5/9/2017,17.200001,17.9,17.200001,17.9,15.30298,6700
5/10/2017,17.950001,18.02,17.469999,17.700001,15.131999,18600
5/11/2017,17.49,18.014999,17.49,17.806999,15.223475,34900
5/12/2017,18.059999,18.094999,17.57,18,15.38847,16100
5/15/2017,18.040001,18.040001,17.530001,17.620001,15.063605,15800
5/16/2017,17.5,17.91,17.5,17.799999,15.217485,9600
5/17/2017,17.93,17.93,17.52,17.6,15.046507,9900
5/18/2017,17.73,17.73,17.066999,17.620001,15.063605,8500
5/19/2017,17.51,17.860001,17.09,17.860001,15.268785,17700
5/22/2017,17.76,18,17.157,17.351,14.833634,28200
5/23/2017,17.59,17.77,17.35,17.35,14.832782,22300
5/24/2017,17.5,18,17.41,17.68,15.1149,15700
5/25/2017,17.709999,18.18,17.040001,17.040001,14.567755,27800
5/26/2017,17.43,17.450001,17.01,17.24,14.738735,16700
5/30/2017,17.25,17.809999,17.25,17.799999,15.217485,12600
5/31/2017,17.76,17.83,17.200001,17.77,15.191843,18600
6/1/2017,17.773001,17.773001,17.51,17.629999,15.072156,13500
6/2/2017,17.6,17.83,17.299999,17.649,15.0884,14900
6/5/2017,17.75,18,17.18,17.559,15.011454,16500
6/6/2017,17.41,17.527,17.216999,17.309999,14.798583,6400
6/7/2017,17.309999,17.57,17.200001,17.25,14.747284,5200
6/8/2017,17.290001,17.9,17.011,17.889999,15.294433,25100
6/9/2017,17.940001,17.940001,17.5,17.5,14.961015,24600
6/12/2017,17.360001,17.4,17.299999,17.35,14.832782,23300
6/13/2017,17.290001,17.464001,17.1,17.139999,14.653245,15000
6/14/2017,17.23,17.379999,17.145,17.15,14.661795,10600
6/15/2017,17.07,17.200001,17.01,17.01,14.542105,27700
6/16/2017,17.01,17.309999,17.01,17.309999,14.798583,24300
6/19/2017,17.49,17.732,17.059999,17.18,14.687441,9900
6/20/2017,17.09,17.32,17.049999,17.09,14.610499,10300
6/21/2017,17.254,17.4,17.08,17.370001,14.849875,17300
6/22/2017,17.34,17.780001,17.209999,17.469999,14.935366,19600
6/23/2017,17.389999,17.799999,17.110001,17.799999,15.217485,17200
6/26/2017,17.702,17.709999,17.134001,17.5,14.961015,22900
6/27/2017,17.65,17.84,17.07,17.07,14.5934,26300
6/28/2017,17.07,17.294001,16.768999,16.889999,14.567525,29500
6/29/2017,16.950001,17.08,16.639999,16.639999,14.351903,14800
6/30/2017,16.790001,16.799999,16.540001,16.75,14.446774,31100
7/3/2017,16.75,16.968,16.620001,16.620001,14.334653,13200
7/5/2017,16.620001,16.93,16.620001,16.93,14.602027,43900
7/6/2017,17.049999,17.299999,16.52,16.690001,14.395027,79200
7/7/2017,16.74,16.782,16.17,16.700001,14.403654,40600
7/10/2017,16.83,17.08,16.33,16.6,14.317402,33200
7/11/2017,16.5,16.73,16.34,16.34,14.093155,16600
7/12/2017,16.35,16.511999,15.93,16.15,13.929281,46600
7/13/2017,16.299999,16.426001,16.120001,16.299999,14.058655,23300
7/14/2017,16.370001,16.48,16.200001,16.399,14.144042,26200
7/17/2017,16.27,16.48,16.01,16.27,14.032782,64800
7/18/2017,16.440001,16.77,16.249001,16.5,14.231153,96800
7/19/2017,16.58,16.65,16.299999,16.299999,14.058655,16400
7/20/2017,16.280001,16.540001,16.225,16.530001,14.257027,7400
7/21/2017,16.5,16.66,16.370001,16.66,14.369153,18500
7/24/2017,16.4,16.552999,16.030001,16.17,13.946528,48100
7/25/2017,16.17,16.625,15.72,16.469999,14.205277,68500
7/26/2017,16.549999,17.193001,16.549999,17.087,14.737437,68000
7/27/2017,17.200001,17.450001,17.200001,17.370001,14.981524,30700
7/28/2017,17.5,17.65,17.5,17.65,15.223024,23000
7/31/2017,17.82,18.424,17.750999,18.25,15.740516,74000
8/1/2017,18.5,18.518,17.83,18.030001,15.55077,44200
8/2/2017,18.040001,18.299999,17.549999,17.559999,15.145396,15600
8/3/2017,17.5,17.5,17.1,17.360001,14.972898,23200
8/4/2017,17.4,17.870001,17.389999,17.719999,15.283394,28300
8/7/2017,17.82,18.063999,17.790001,17.92,15.455897,13500
8/8/2017,17.93,18.004999,17.656,18,15.524892,22400
8/9/2017,18,18.049999,17.57,17.690001,15.257524,19900
8/10/2017,17.559999,17.780001,16.469999,17.74,15.300647,44500
8/11/2017,17.74,17.74,17,17.33,14.947022,11100
8/14/2017,17.299999,17.9,17.200001,17.885,15.425707,11300
8/15/2017,17.610001,17.860001,17.129999,17.219999,14.85215,9900
8/16/2017,17.360001,17.5,16.764999,16.83,14.515779,15500
8/17/2017,16.83,17.09,16.549999,17.025,14.683963,23200
8/18/2017,17.09,17.294001,16.5,16.700001,14.403654,16900
8/21/2017,16.74,16.931999,16.48,16.554001,14.277731,5800
8/22/2017,16.549999,16.799999,16.35,16.799999,14.489902,47000
8/23/2017,16.799999,17.74,16.66,17.32,14.938397,68000
8/24/2017,17.52,17.722,17.209999,17.440001,15.041901,13400
8/25/2017,17.41,17.74,17.226999,17.66,15.231647,11400
8/28/2017,17.879999,17.879999,17.434,17.459999,15.059147,13100
8/29/2017,17.5,17.75,16.85,17.01,14.671024,58400
8/30/2017,17.209999,17.429001,16.860001,16.92,14.593405,30900
8/31/2017,17.059999,17.49,17,17.08,14.731401,31500
9/1/2017,17.17,17.17,16.889999,17.030001,14.688275,10600
9/5/2017,16.93,17,16.780001,16.780001,14.472652,14300
9/6/2017,16.77,17.02,16.6,16.6,14.317402,8100
9/7/2017,16.74,16.955,16.51,16.58,14.300152,10000
9/8/2017,16.68,17.417999,16.6,17.35,14.964278,25700
9/11/2017,17.629999,17.832001,17.469999,17.52,15.110897,46600
9/12/2017,17.67,17.75,17.549999,17.65,15.223024,27800
9/13/2017,17.860001,17.860001,17.67,17.700001,15.266147,47200
9/14/2017,17.77,17.77,17.33,17.639999,15.214398,38400
9/15/2017,17.75,18.1,17.211,18.1,15.611142,67500
9/18/2017,18.049999,18.25,17.58,17.879999,15.421392,58200
9/19/2017,17.969999,17.98,17.653999,17.82,15.369645,22800
9/20/2017,17.620001,17.620001,17.32,17.559999,15.145396,26700
9/21/2017,17.65,17.839001,17.500999,17.58,15.162645,19900
9/22/2017,17.82,18.139999,17.677999,18.059999,15.576642,15300
9/25/2017,18.139999,18.17,18.09,18.1,15.611142,20700
9/26/2017,18.049999,18.860001,18.030001,18.5,15.95614,33600
9/27/2017,18.450001,18.450001,18.193001,18.35,15.826768,23500
9/28/2017,18.34,18.75,17.944,18.389999,15.991991,17400
9/29/2017,18.540001,18.74,18.424999,18.700001,16.26157,18500
10/2/2017,18.74,18.77,18.631001,18.690001,16.252872,29300
10/3/2017,18.780001,18.780001,18.665001,18.709999,16.270262,12600
10/4/2017,18.799999,19.209,18.711,18.870001,16.409401,35000
10/5/2017,19,19.15,18.9,18.98,16.505054,20200
10/6/2017,19.059999,19.101999,18.73,18.83,16.374619,21800
10/9/2017,18.99,19.4,18.922001,19.1,16.609407,61000
10/10/2017,19.219999,19.370001,19.1,19.1,16.609407,30100
10/11/2017,19.200001,19.299999,19.15,19.16,16.661585,38500
10/12/2017,19.35,19.4,19.049999,19.09,16.600712,36300
10/13/2017,19.219999,19.57,19.200001,19.32,16.800722,46600
10/16/2017,19.41,19.82,18.75,18.77,16.322437,43400
10/17/2017,19.07,19.139999,17.940001,18.17,15.800675,83100
10/18/2017,18.209999,18.780001,18.17,18.780001,16.331137,20100
10/19/2017,18.790001,18.809999,18.200001,18.25,15.870246,21400
10/20/2017,18.4,18.423,18.200001,18.360001,15.965906,13600
10/23/2017,18.790001,19.156,18.5,18.76,16.313745,70100
10/24/2017,18.950001,19.24,18.950001,19.17,16.67028,36700
10/25/2017,19.290001,19.950001,19.25,19.4,16.870289,67900
10/26/2017,19.5,19.83,19.166,19.4,16.870289,30300
10/27/2017,19.360001,19.542999,19.32,19.389999,16.861591,31700
10/30/2017,19.57,19.85,19.450001,19.790001,17.209438,43400
10/31/2017,19.950001,19.950001,19.639999,19.709999,17.139868,51000
11/1/2017,19.940001,19.940001,19.5,19.540001,16.992035,21800
11/2/2017,19.540001,19.700001,19.5,19.5,16.957253,18300
11/3/2017,19.67,19.68,19.5,19.629999,17.070297,19900
11/6/2017,19.77,19.926001,19.26,19.424,16.891161,33100
11/7/2017,19.51,19.700001,19.462999,19.559999,17.009426,15200
11/8/2017,19.629999,19.75,19.51,19.549999,17.000734,17300
11/9/2017,19.620001,19.75,19.533001,19.6,17.04421,13100
11/10/2017,19.780001,19.780001,19.559999,19.59,17.035517,21200
11/13/2017,19.719999,19.74,19.579,19.66,17.096386,19600
11/14/2017,19.76,19.76,19.42,19.690001,17.122477,15200
11/15/2017,19.67,19.683001,19.370001,19.370001,16.8442,9700
11/16/2017,19.559999,19.67,19.459999,19.67,17.105083,7700
11/17/2017,19.59,19.65,19.43,19.49,16.948549,22000
11/20/2017,19.49,19.49,18.799999,18.85,16.39201,38300
11/21/2017,18.85,19.25,18.805,18.99,16.513754,22900
11/22/2017,19.02,19.26,19.02,19.15,16.652891,14800
11/24/2017,19.24,19.25,19.07,19.129999,16.635494,19900
11/27/2017,19.1,19.205,19,19.049999,16.565929,13500
11/28/2017,18.99,19.039,18.799999,18.825001,16.370268,13300
11/29/2017,18.75,18.889999,18.379999,18.41,16.009382,49300
11/30/2017,18.6,18.6,18.077,18.15,15.783284,67500
12/1/2017,18.059999,18.9,18.059999,18.9,16.43549,27900
12/4/2017,19.01,19.290001,19,19.16,16.661585,40000
12/5/2017,19.27,19.4,19.24,19.280001,16.765936,44600
12/6/2017,19.370001,19.42,19.32,19.360001,16.835508,23900
12/7/2017,19.440001,20,19.334,19.93,17.331179,64900
12/8/2017,20,20,19.690001,19.879999,17.287697,35100
12/11/2017,19.879999,21.549999,19.879999,20.799999,18.087734,389500
12/12/2017,21.209999,21.34,19.52,19.879999,17.287697,290500
12/13/2017,20.030001,20.639999,20,20.32,17.670322,87100
12/14/2017,20.42,22.98,20.42,22.6,19.653019,292300
12/15/2017,23,24.969999,22.299999,24.799999,21.566145,225900
12/18/2017,25.98,26.357,24.110001,24.76,21.531359,170500
12/19/2017,24.969999,24.969999,23.299999,23.469999,20.409571,145200
12/20/2017,23.469999,25.1,23.469999,24.9,21.653107,146500
12/21/2017,25.1,25.75,24.118999,24.139999,20.992207,68200
12/22/2017,24.33,24.67,23.4,24.67,21.453096,112600
12/26/2017,25,27.26,24.799999,26.059999,22.66184,185300
12/27/2017,26.49,28.343,26.094999,28,24.348871,232000
12/28/2017,29.68,29.68,27.790001,28.639999,25.129789,236100
12/29/2017,29.25,32.519001,29.1,32.310001,28.349989,333400
1/2/2018,33.75,36.880001,32.439999,36.57,32.087868,436300
1/3/2018,36.619999,36.689999,30.309999,32.080002,28.148178,644600
1/4/2018,30.43,30.5,25.18,26.01,22.822132,684900
1/5/2018,25.629999,29.870001,25.620001,29.42,25.814194,504200
1/8/2018,30.370001,31.469999,28.76,29.450001,25.840515,203200
1/9/2018,29.57,31.35,29.549999,30.629999,26.875895,232400
1/10/2018,30.99,31.780001,30.18,31.709999,27.823523,183300
1/11/2018,33.299999,33.330002,31,32.5,28.516697,447100
1/12/2018,33,33,28.99,30.25,26.542467,363800
1/16/2018,31.93,34,31.33,33.790001,29.648598,368400
1/17/2018,34,35.400002,30.26,31.299999,27.463772,455700
1/18/2018,27.51,29.299999,26.549999,28.370001,24.892887,2152700
1/19/2018,28.809999,29.15,27.309999,28.17,24.717396,461900
1/22/2018,28.559999,29.18,28.07,28.23,24.770044,214600
1/23/2018,28.42,30.49,28.42,29.969999,26.296782,278200
1/24/2018,30.200001,31.719999,30.139999,30.93,27.139124,294800
1/25/2018,30.93,31.75,29.190001,30.120001,26.4284,233200
1/26/2018,29.98,30.129,28.607,29.209999,25.629929,258400
1/29/2018,29.219999,29.5,28.030001,28.440001,24.954306,187800
1/30/2018,28,28.549999,27.271,27.620001,24.234808,252000
1/31/2018,27.620001,28.639999,27.5,28.57,25.068369,129600
2/1/2018,28.6,28.855,26.66,26.74,23.462664,200900
2/2/2018,26.5,27.08,26.049999,26.549999,23.29595,190900
2/5/2018,26.540001,27.5,26.08,26.35,23.120461,235700
2/6/2018,26,26.924999,25.549999,26.07,22.874779,182500
2/7/2018,26.09,26.889999,25.809999,26.780001,23.497757,134100
2/8/2018,26.879999,27.280001,26.02,26.290001,23.067816,65400
2/9/2018,26,26.700001,25.200001,26.49,23.243305,173500
2/12/2018,26.77,26.846001,25.35,25.889999,22.716839,102300
2/13/2018,25.719999,26.9,25.719999,26.59,23.331049,84000
2/14/2018,26.15,26.469999,25.68,25.83,22.664192,114200
2/15/2018,26.110001,26.110001,25.58,26.02,22.830906,64100
2/16/2018,26.040001,26.120001,25.83,25.92,22.743162,69200
2/20/2018,25.9,25.91,25.51,25.75,22.593998,85700
2/21/2018,25.610001,25.75,25.23,25.360001,22.251799,108900
2/22/2018,25.360001,25.92,25.25,25.799999,22.637873,65500
2/23/2018,25.809999,25.950001,25.660999,25.889999,22.716839,59200
2/26/2018,26.07,26.09,25.25,25.33,22.225475,91900
2/27/2018,25.290001,25.299999,23.629999,24.42,21.427006,132500
2/28/2018,24.299999,25.25,23.839001,24.959999,21.900826,146300
3/1/2018,24.959999,25.08,24.379999,24.629999,21.611271,70700
3/2/2018,24.66,25.1,24.48,24.98,21.918371,79200
3/5/2018,24.99,27,24.99,26.08,22.883553,164400
3/6/2018,26.26,27.364,26.030001,27.040001,23.725891,165000
3/7/2018,27.049999,27.42,26.299999,26.559999,23.304722,110300
3/8/2018,26.450001,27.49,26.049999,26.940001,23.638153,88400
3/9/2018,26.85,27.190001,26.15,26.549999,23.29595,83800
3/12/2018,26.5,27.459999,26.32,27.34,23.989122,110800
3/13/2018,27.35,27.5,26.773001,27.16,23.831182,107300
3/14/2018,27.299999,28.200001,26.35,27.85,24.436617,126600
3/15/2018,27.879999,28.34,26.879999,27.040001,23.725891,176200
3/16/2018,26.969999,28.649,26.75,28.040001,24.603334,182300
3/19/2018,27.98,27.98,26.51,26.51,23.260855,83100
3/20/2018,26.51,26.905001,26.4,26.620001,23.35737,70900
3/21/2018,26.620001,26.690001,25.809999,26.02,22.830906,54200
3/22/2018,25.75,26.780001,25.75,26.360001,23.129234,67700
3/23/2018,26.43,26.43,25.75,26.02,22.830906,47300
3/26/2018,26,26.6,25.601,26.219999,23.006393,60900
3/27/2018,26.110001,26.671,25.870001,26.07,22.874779,47500
